time,CDA,CU,D66,DPK,GL,PVDA,PVDD,PVV,SGP,SP,VVD
1383316195,0,4887,0,0,4415,0,2157,733,449,1286,6444
1383316198,0,4887,0,0,4416,0,2157,733,449,1286,6444
1383316200,0,4887,0,0,4416,0,2157,733,449,1287,6444
1383316235,0,4891,0,0,4419,0,2157,733,449,1288,6447
1383316263,0,4892,0,0,4421,0,2157,733,449,1289,6447
1383316265,0,4893,0,0,4421,0,2157,733,449,1288,6447
1383316269,0,4893,0,0,4421,0,2157,733,449,1288,6447
1383316271,0,4893,0,0,4421,0,2157,733,449,1288,6447
1383316273,0,4893,0,0,4422,0,2157,733,449,1288,6447
1383316275,0,4893,0,0,4422,0,2157,733,449,1289,6447
1383316277,0,4894,0,0,4422,0,2157,733,449,1289,6447
1383316320,0,4897,0,0,4423,0,2157,733,449,1289,6449
1383316367,0,4904,0,0,4424,0,2157,733,449,1292,6450
1383316368,0,4904,0,0,4424,0,2157,733,449,1292,6450
1383316426,0,4908,0,0,4428,0,2157,733,449,1294,6453
1383316460,0,4910,0,0,4430,0,2157,733,449,1295,6455
1383316479,0,4912,0,0,4430,0,2157,733,449,1296,6456
1383316509,0,4915,0,0,4433,0,2157,733,449,1298,6458
1383316622,0,4920,0,0,4435,0,2157,733,449,1301,6462
1383316660,0,4923,0,0,4437,0,2157,733,449,1303,6465
1383316680,0,4924,0,0,4438,0,2157,733,449,1304,6466
1383316721,0,4925,0,0,4440,0,2157,733,449,1305,6466
1383316752,0,4927,0,0,4441,0,2157,733,449,1307,6467
1383316804,0,4927,0,0,4441,0,2157,733,449,1308,6467
1383317872,0,4927,0,0,4441,0,2157,733,449,1308,6467
1383317897,0,4927,0,0,4441,0,2157,733,449,1308,6468
1383317935,0,4927,0,0,4441,0,2157,733,449,1308,6470
1383317954,0,4928,0,0,4441,0,2157,733,449,1308,6470
1383317983,0,4929,0,0,4441,0,2157,733,449,1308,6471
1383318103,0,4935,0,0,4448,0,2157,733,449,1308,6478
1383318105,0,4935,0,0,4448,0,2157,733,449,1308,6478
1383318105,0,4935,0,0,4448,0,2157,733,449,1308,6478
1383318108,0,4935,0,0,4449,0,2157,733,449,1308,6478
1383318112,0,4935,0,0,4449,0,2157,733,449,1308,6478
1383318116,0,4935,0,0,4449,0,2157,733,449,1308,6478
1383318247,0,4944,0,0,4457,0,2157,733,449,1310,6478
1383318249,0,4945,0,0,4457,0,2157,733,449,1310,6478
1383318252,0,4945,0,0,4457,0,2157,733,449,1310,6478
1383318288,0,4946,0,0,4460,0,2157,733,449,1312,6479
1383318337,0,4947,0,0,4463,0,2157,733,449,1314,6481
1383318432,0,4949,0,0,4469,0,2157,733,449,1317,6484
1383318443,0,4950,0,0,4470,0,2157,733,449,1318,6485
1383318446,0,4950,0,0,4471,0,2157,733,449,1318,6485
1383318483,0,4953,0,0,4473,0,2157,733,449,1319,6487
1383318485,0,4953,0,0,4473,0,2157,733,449,1320,6487
1383318511,0,4954,0,0,4474,0,2157,733,449,1320,6489
1383318685,0,4959,0,0,4477,0,2157,733,449,1323,6494
1383318687,0,4959,0,0,4477,0,2157,733,449,1323,6494
1383318697,0,4960,0,0,4477,0,2157,733,449,1323,6494
1383318723,0,4960,0,0,4478,0,2157,733,449,1323,6494
1383318764,0,4962,0,0,4480,0,2157,733,449,1323,6497
1383318831,0,4965,0,0,4482,0,2157,733,449,1325,6501
1383318853,0,4966,0,0,4483,0,2157,733,449,1326,6501
1383318856,0,4966,0,0,4483,0,2157,733,449,1326,6501
1383318859,0,4966,0,0,4483,0,2157,733,449,1326,6501
1383318862,0,4966,0,0,4483,0,2157,733,449,1326,6501
1383318865,0,4967,0,0,4483,0,2157,733,449,1326,6501
1383318890,0,4967,0,0,4483,0,2157,733,449,1326,6502
1383318894,0,4968,0,0,4484,0,2157,733,449,1326,6502
1383318897,0,4968,0,0,4484,0,2157,733,449,1326,6503
1383318898,0,4968,0,0,4484,0,2157,733,449,1326,6503
1383318901,0,4968,0,0,4484,0,2157,733,449,1326,6503
1383318933,0,4970,0,0,4487,0,2157,733,449,1327,6504
1383318935,0,4970,0,0,4487,0,2157,733,449,1328,6504
1383318939,0,4970,0,0,4487,0,2157,733,449,1328,6505
1383319004,0,4973,0,0,4489,0,2157,733,449,1329,6507
1383319006,0,4973,0,0,4489,0,2157,733,449,1329,6507
1383319385,0,4987,0,0,4499,0,2157,733,449,1342,6515
1383319470,0,4988,0,0,4500,0,2157,733,449,1345,6517
1383319740,0,5007,0,0,4510,0,2157,733,449,1358,6525
1383319840,0,5013,0,0,4511,0,2157,733,449,1361,6526
1383319849,0,5013,0,0,4512,0,2157,733,449,1361,6527
1383319864,0,5014,0,0,4512,0,2157,733,449,1362,6527
1383319870,0,5014,0,0,4512,0,2157,733,449,1362,6527
1383319898,0,5016,0,0,4513,0,2157,733,449,1365,6528
1383319912,0,5016,0,0,4514,0,2157,733,449,1366,6528
1383319915,0,5017,0,0,4514,0,2157,733,449,1366,6529
1383320140,0,5038,0,0,4528,0,2157,733,449,1377,6541
1383320144,0,5038,0,0,4528,0,2157,733,449,1377,6541
1383320150,0,5038,0,0,4528,0,2157,733,449,1377,6541
1383320163,0,5039,0,0,4529,0,2157,733,449,1378,6542
1383320214,0,5042,0,0,4531,0,2157,733,449,1380,6543
1383320236,0,5043,0,0,4532,0,2157,733,449,1382,6545
1383320238,0,5043,0,0,4532,0,2157,733,449,1382,6545
1383320266,0,5044,0,0,4533,0,2157,733,449,1384,6546
1383320282,0,5045,0,0,4534,0,2157,733,449,1384,6546
1383320294,0,5045,0,0,4535,0,2157,733,449,1384,6546
1383320307,0,5047,0,0,4535,0,2157,733,449,1385,6546
1383320487,0,5058,0,0,4540,0,2157,733,449,1393,6546
1383320501,0,5059,0,0,4541,0,2157,733,449,1393,6546
1383320783,0,5074,0,0,4554,0,2157,733,449,1403,6557
1383320813,0,5075,0,0,4556,0,2157,733,449,1404,6558
1383320821,0,5076,0,0,4556,0,2157,733,449,1405,6558
1383320916,0,5081,0,0,4559,0,2157,733,449,1407,6558
1383321019,0,5087,0,0,4562,0,2157,733,449,1409,6561
1383321220,0,5102,0,0,4566,0,2157,733,449,1415,6564
1383321279,0,5104,0,0,4569,0,2157,733,449,1418,6565
1383321308,0,5106,0,0,4569,0,2157,733,449,1420,6568
1383321502,0,5123,0,0,4578,0,2157,733,449,1428,6577
1383321529,0,5125,0,0,4579,0,2157,733,449,1430,6578
1383321623,0,5131,0,0,4585,0,2157,733,449,1433,6583
1383321641,0,5133,0,0,4585,0,2157,733,449,1434,6583
1383321644,0,5133,0,0,4585,0,2157,733,449,1434,6583
1383321655,0,5134,0,0,4585,0,2157,733,449,1434,6584
1383321659,0,5134,0,0,4585,0,2157,733,449,1434,6584
1383321737,0,5142,0,0,4585,0,2157,733,449,1436,6589
1383321741,0,5142,0,0,4585,0,2157,733,449,1436,6589
1383321781,0,5146,0,0,4586,0,2157,733,449,1438,6591
1383321781,0,5146,0,0,4586,0,2157,733,449,1438,6591
1383321885,0,5154,0,0,4590,0,2157,733,449,1442,6594
1383321900,0,5155,0,0,4591,0,2157,733,449,1443,6595
1383321904,0,5155,0,0,4591,0,2157,733,449,1443,6595
1383321934,0,5157,0,0,4593,0,2157,733,449,1444,6597
1383321948,0,5157,0,0,4593,0,2157,733,449,1444,6597
1383321958,0,5157,0,0,4593,0,2157,733,449,1444,6597
1383321966,0,5157,0,0,4593,0,2157,733,449,1444,6597
1383321968,0,5157,0,0,4593,0,2157,733,449,1444,6597
1383321969,0,5158,0,0,4593,0,2157,733,449,1444,6597
1383321984,0,5159,0,0,4593,0,2157,733,449,1444,6597
1383321988,0,5159,0,0,4593,0,2157,733,449,1444,6597
1383321990,0,5159,0,0,4593,0,2157,733,449,1444,6598
1383322001,0,5159,0,0,4594,0,2157,733,449,1444,6598
1383322111,0,5164,0,0,4597,0,2157,733,449,1448,6602
1383322148,0,5167,0,0,4598,0,2157,733,449,1448,6604
1383322158,0,5168,0,0,4599,0,2157,733,449,1449,6605
1383322323,0,5180,0,0,4608,0,2157,733,449,1456,6613
1383322344,0,5181,0,0,4610,0,2157,733,449,1459,6614
1383322473,0,5195,0,0,4617,0,2157,733,449,1464,6620
1383322495,0,5198,0,0,4619,0,2157,733,449,1465,6620
1383322497,0,5198,0,0,4619,0,2157,733,449,1465,6620
1383322499,0,5198,0,0,4619,0,2157,733,449,1465,6620
1383322505,0,5198,0,0,4619,0,2157,733,449,1465,6621
1383322510,0,5199,0,0,4620,0,2157,733,449,1465,6621
1383322520,0,5199,0,0,4620,0,2157,733,449,1466,6622
1383322530,0,5201,0,0,4621,0,2157,733,449,1466,6623
1383322536,0,5202,0,0,4622,0,2157,733,449,1467,6623
1383322539,0,5202,0,0,4622,0,2157,733,449,1467,6623
1383322547,0,5203,0,0,4622,0,2157,733,449,1467,6623
1383322550,0,5203,0,0,4622,0,2157,733,449,1467,6623
1383322586,0,5206,0,0,4624,0,2157,733,449,1469,6626
1383322592,0,5206,0,0,4624,0,2157,733,449,1469,6626
1383322616,0,5208,0,0,4624,0,2157,733,449,1470,6627
1383322629,0,5208,0,0,4624,0,2157,733,449,1470,6627
1383322630,0,5209,0,0,4624,0,2157,733,449,1470,6627
1383322638,0,5209,0,0,4625,0,2157,733,449,1470,6627
1383322643,0,5210,0,0,4625,0,2157,733,449,1470,6627
1383322646,0,5210,0,0,4625,0,2157,733,449,1470,6627
1383322714,0,5216,0,0,4629,0,2157,733,449,1477,6631
1383322717,0,5216,0,0,4629,0,2157,733,449,1477,6631
1383322719,0,5216,0,0,4629,0,2157,733,449,1477,6631
1383322753,0,5220,0,0,4631,0,2157,733,449,1480,6633
1383322762,0,5220,0,0,4632,0,2157,733,449,1481,6633
1383322772,0,5222,0,0,4632,0,2157,733,449,1481,6633
1383322775,0,5222,0,0,4632,0,2157,733,449,1482,6634
1383322775,0,5222,0,0,4632,0,2157,733,449,1482,6634
1383322807,0,5226,0,0,4632,0,2157,733,449,1484,6636
1383322808,0,5226,0,0,4632,0,2157,733,449,1484,6636
1383322811,0,5226,0,0,4632,0,2157,733,449,1483,6636
1383322817,0,5227,0,0,4633,0,2157,733,449,1483,6636
1383322825,0,5228,0,0,4634,0,2157,733,449,1485,6637
1383322830,0,5229,0,0,4634,0,2157,733,449,1485,6637
1383322841,0,5229,0,0,4635,0,2157,733,449,1485,6638
1383322845,0,5230,0,0,4635,0,2157,733,449,1485,6638
1383322849,0,5230,0,0,4635,0,2157,733,449,1486,6638
1383322852,0,5230,0,0,4636,0,2157,733,449,1486,6638
1383322874,0,5232,0,0,4636,0,2157,733,449,1487,6639
1383322877,0,5232,0,0,4636,0,2157,733,449,1487,6639
1383322881,0,5232,0,0,4636,0,2157,733,449,1487,6639
1383322892,0,5233,0,0,4637,0,2157,733,449,1488,6639
1383322903,0,5233,0,0,4637,0,2157,733,449,1488,6639
1383322931,0,5235,0,0,4637,0,2157,733,449,1491,6640
1383322935,0,5235,0,0,4637,0,2157,733,449,1491,6640
1383322941,0,5235,0,0,4637,0,2157,733,449,1492,6641
1383323003,0,5243,0,0,4639,0,2157,733,449,1497,6642
1383323008,0,5243,0,0,4639,0,2157,733,449,1497,6643
1383323023,0,5244,0,0,4640,0,2157,733,449,1498,6644
1383323032,0,5245,0,0,4641,0,2157,733,449,1499,6645
1383323046,0,5246,0,0,4642,0,2157,733,449,1500,6645
1383323067,0,5248,0,0,4642,0,2157,733,449,1501,6646
1383323071,0,5248,0,0,4642,0,2157,733,449,1502,6647
1383323110,0,5252,0,0,4644,0,2157,733,449,1505,6649
1383323186,0,5262,0,0,4649,0,2157,733,449,1512,6657
1383323241,0,5267,0,0,4650,0,2157,733,449,1516,6661
1383323251,0,5267,0,0,4650,0,2157,733,449,1516,6661
1383323255,0,5267,0,0,4650,0,2157,733,449,1517,6661
1383323269,0,5269,0,0,4650,0,2157,733,449,1517,6662
1383323271,0,5269,0,0,4650,0,2157,733,449,1518,6663
1383323272,0,5269,0,0,4650,0,2157,733,449,1518,6663
1383323278,0,5270,0,0,4650,0,2157,733,449,1518,6663
1383323281,0,5270,0,0,4650,0,2157,733,449,1518,6663
1383323285,0,5271,0,0,4650,0,2157,733,449,1518,6663
1383323288,0,5271,0,0,4650,0,2157,733,449,1518,6663
1383323295,0,5272,0,0,4650,0,2157,733,449,1518,6664
1383323295,0,5272,0,0,4650,0,2157,733,449,1518,6664
1383323301,0,5273,0,0,4650,0,2157,733,449,1518,6664
1383323309,0,5274,0,0,4651,0,2157,733,449,1519,6665
1383323312,0,5274,0,0,4651,0,2157,733,449,1519,6665
1383323319,0,5274,0,0,4651,0,2157,733,449,1519,6666
1383323319,0,5274,0,0,4651,0,2157,733,449,1519,6666
1383323324,0,5275,0,0,4651,0,2157,733,449,1519,6666
1383323328,0,5275,0,0,4651,0,2157,733,449,1519,6666
1383323341,0,5275,0,0,4652,0,2157,733,449,1519,6666
1383323344,0,5276,0,0,4652,0,2157,733,449,1519,6666
1383323346,0,5276,0,0,4652,0,2157,733,449,1520,6666
1383323349,0,5276,0,0,4652,0,2157,733,449,1520,6666
1383323351,0,5276,0,0,4652,0,2157,733,449,1520,6666
1383323354,0,5277,0,0,4653,0,2157,733,449,1520,6666
1383323356,0,5277,0,0,4653,0,2157,733,449,1520,6666
1383323359,0,5277,0,0,4653,0,2157,733,449,1520,6666
1383323362,0,5277,0,0,4653,0,2157,733,449,1520,6666
1383323365,0,5277,0,0,4653,0,2157,733,449,1521,6666
1383323368,0,5278,0,0,4653,0,2157,733,449,1521,6666
1383323371,0,5278,0,0,4653,0,2157,733,449,1521,6666
1383323374,0,5279,0,0,4653,0,2157,733,449,1521,6666
1383323377,0,5279,0,0,4654,0,2157,733,449,1521,6666
1383323379,0,5279,0,0,4654,0,2157,733,449,1521,6666
1383323381,0,5280,0,0,4654,0,2157,733,449,1521,6666
1383323433,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383323434,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383323510,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383323510,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383323511,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383323701,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383330754,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383335153,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383344872,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383428575,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383481430,0,5280,0,0,4654,0,2157,733,449,1523,6666
1383551736,0,5280,0,0,4654,0,2157,733,449,1523,6680
1383552127,0,5280,0,0,4654,0,2157,733,449,1523,6686
1383552460,0,5282,0,0,4659,0,2157,733,449,1530,6700
1383553012,0,5297,0,0,4677,0,2157,733,449,1542,6717
1383553214,0,5299,0,0,4680,0,2157,733,449,1545,6719
1383553216,0,5299,0,0,4680,0,2157,733,449,1545,6719
1383553484,0,5310,0,0,4698,0,2157,733,449,1552,6737
1383553678,0,5318,0,0,4711,0,2157,733,449,1563,6747
1383553833,0,5332,0,0,4720,0,2157,733,449,1569,6756
1383553955,0,5336,0,0,4727,0,2157,733,449,1573,6764
1383554245,0,5347,0,0,4743,0,2157,733,449,1580,6776
1383554527,0,5361,0,0,4754,0,2157,733,449,1588,6784
1383554531,0,5361,0,0,4754,0,2157,733,449,1588,6784
1383554568,0,5362,0,0,4755,0,2157,733,449,1589,6784
1383554586,0,5362,0,0,4755,0,2157,733,449,1589,6784
1383554773,0,5363,0,0,4759,0,2157,733,449,1593,6794
1383554812,0,5363,0,0,4762,0,2157,733,449,1594,6795
1383554962,0,5365,0,0,4772,0,2157,733,449,1601,6799
1383555353,0,5375,0,0,4786,0,2157,733,449,1613,6807
1383555355,0,5375,0,0,4786,0,2157,733,449,1613,6808
1383555438,0,5376,0,0,4790,0,2157,733,449,1615,6811
1383555448,0,5377,0,0,4790,0,2157,733,449,1616,6812
1383555453,0,5377,0,0,4790,0,2157,733,449,1616,6812
1383555597,0,5381,0,0,4796,0,2157,733,449,1624,6820
1383555740,0,5388,0,0,4802,0,2157,733,449,1631,6826
1383555822,0,5392,0,0,4804,0,2157,733,449,1635,6828
1383555951,0,5399,0,0,4812,0,2157,733,449,1640,6833
1383555972,0,5401,0,0,4812,0,2157,733,449,1641,6834
1383555990,0,5401,0,0,4812,0,2157,733,449,1641,6834
1383556010,0,5401,0,0,4812,0,2157,733,449,1641,6834
1383556084,0,5407,0,0,4817,0,2157,733,449,1643,6837
1383556100,0,5407,0,0,4818,0,2157,733,449,1643,6837
1383556103,0,5407,0,0,4818,0,2157,733,449,1643,6837
1383556107,0,5407,0,0,4818,0,2157,733,449,1644,6837
1383556110,0,5407,0,0,4818,0,2157,733,449,1644,6837
1383556112,0,5407,0,0,4819,0,2157,733,449,1644,6837
1383556114,0,5407,0,0,4819,0,2157,733,449,1644,6837
1383556166,0,5410,0,0,4820,0,2157,733,449,1645,6841
1383556264,0,5416,0,0,4827,0,2157,733,449,1649,6844
1383556267,0,5417,0,0,4827,0,2157,733,449,1649,6844
1383556305,0,5418,0,0,4829,0,2157,733,449,1652,6847
1383556395,0,5425,0,0,4833,0,2157,733,449,1655,6850
1383556615,0,5431,0,0,4838,0,2157,733,449,1659,6855
1383556683,0,5434,0,0,4839,0,2157,733,449,1662,6855
1383556701,0,5434,0,0,4840,0,2157,733,449,1663,6856
1383556703,0,5434,0,0,4840,0,2157,733,449,1663,6856
1383556718,0,5434,0,0,4841,0,2157,733,449,1663,6856
1383556807,0,5434,0,0,4844,0,2157,733,449,1665,6858
1383557001,0,5442,0,0,4853,0,2157,733,449,1673,6861
1383557068,0,5446,0,0,4858,0,2157,733,449,1674,6866
1383557075,0,5447,0,0,4859,0,2157,733,449,1675,6867
1383557076,0,5447,0,0,4859,0,2157,733,449,1675,6867
1383557293,0,5454,0,0,4869,0,2157,733,449,1679,6874
1383557359,0,5457,0,0,4874,0,2157,733,449,1680,6877
1383557361,0,5457,0,0,4874,0,2157,733,449,1680,6877
1383558608,0,5457,0,0,4875,0,2157,733,449,1682,6877
1383558756,0,5457,0,0,4875,0,2157,733,449,1682,6885
1383558874,0,5457,0,0,4878,0,2157,733,449,1685,6887
1383559023,0,5463,0,0,4881,0,2157,733,449,1690,6889
1383559120,0,5465,0,0,4885,0,2157,733,449,1693,6893
1383559291,0,5465,0,0,4887,0,2157,733,449,1695,6899
1383559317,0,5465,0,0,4889,0,2157,733,449,1696,6900
1383559329,0,5465,0,0,4890,0,2157,733,449,1696,6901
1383559331,0,5465,0,0,4890,0,2157,733,449,1696,6901
1383559334,0,5465,0,0,4890,0,2157,733,449,1696,6901
1383559380,0,5466,0,0,4893,0,2157,733,449,1696,6903
1383559383,0,5466,0,0,4893,0,2157,733,449,1696,6904
1383559437,0,5467,0,0,4895,0,2157,733,449,1698,6906
1383559487,0,5471,0,0,4899,0,2157,733,449,1698,6907
1383559490,0,5471,0,0,4899,0,2157,733,449,1699,6907
1383559559,0,5471,0,0,4902,0,2157,733,449,1702,6914
1383559663,0,5473,0,0,4904,0,2157,733,449,1705,6915
1383559905,0,5476,0,0,4914,0,2157,733,449,1714,6930
1383559905,0,5476,0,0,4914,0,2157,733,449,1714,6930
1383560025,0,5477,0,0,4921,0,2157,733,449,1718,6938
1383560252,0,5483,0,0,4932,0,2157,733,449,1726,6950
1383560301,0,5483,0,0,4932,0,2157,733,449,1727,6950
1383560351,0,5486,0,0,4933,0,2157,733,449,1729,6952
1383560354,0,5486,0,0,4933,0,2157,733,449,1729,6953
1383560375,0,5486,0,0,4933,0,2157,733,449,1730,6953
1383560379,0,5487,0,0,4934,0,2157,733,449,1730,6953
1383560402,0,5488,0,0,4936,0,2157,733,449,1731,6955
1383560463,0,5490,0,0,4940,0,2157,733,449,1732,6961
1383560466,0,5491,0,0,4940,0,2157,733,449,1732,6961
1383560468,0,5491,0,0,4940,0,2157,733,449,1732,6961
1383560472,0,5491,0,0,4940,0,2157,733,449,1732,6961
1383560474,0,5491,0,0,4940,0,2157,733,449,1732,6961
1383560481,0,5491,0,0,4941,0,2157,733,449,1732,6961
1383560488,0,5492,0,0,4941,0,2157,733,449,1732,6961
1383560492,0,5492,0,0,4941,0,2157,733,449,1732,6961
1383560495,0,5492,0,0,4941,0,2157,733,449,1732,6961
1383560498,0,5492,0,0,4941,0,2157,733,449,1732,6961
1383560500,0,5492,0,0,4941,0,2157,733,449,1732,6961
1383560509,0,5492,0,0,4942,0,2157,733,449,1732,6961
1383560512,0,5492,0,0,4942,0,2157,733,449,1732,6961
1383560517,0,5493,0,0,4942,0,2157,733,449,1732,6961
1383560541,0,5494,0,0,4945,0,2157,733,449,1733,6963
1383560544,0,5495,0,0,4945,0,2157,733,449,1733,6963
1383560548,0,5495,0,0,4945,0,2157,733,449,1733,6964
1383560553,0,5495,0,0,4945,0,2157,733,449,1733,6964
1383560555,0,5495,0,0,4945,0,2157,733,449,1733,6964
1383560564,0,5495,0,0,4945,0,2157,733,449,1734,6965
1383560590,0,5495,0,0,4947,0,2157,733,449,1735,6967
1383560593,0,5495,0,0,4948,0,2157,733,449,1735,6967
1383560595,0,5495,0,0,4948,0,2157,733,449,1736,6967
1383560598,0,5495,0,0,4948,0,2157,733,449,1736,6968
1383560603,0,5495,0,0,4948,0,2157,733,449,1736,6968
1383560608,0,5495,0,0,4949,0,2157,733,449,1736,6968
1383560612,0,5496,0,0,4949,0,2157,733,449,1736,6969
1383560618,0,5497,0,0,4950,0,2157,733,449,1736,6969
1383560621,0,5497,0,0,4950,0,2157,733,449,1736,6970
1383560624,0,5497,0,0,4950,0,2157,733,449,1737,6970
1383560627,0,5497,0,0,4951,0,2157,733,449,1737,6970
1383560630,0,5497,0,0,4951,0,2157,733,449,1737,6971
1383560632,0,5497,0,0,4951,0,2157,733,449,1737,6971
1383560635,0,5498,0,0,4951,0,2157,733,449,1737,6971
1383560638,0,5498,0,0,4952,0,2157,733,449,1737,6971
1383560646,0,5498,0,0,4952,0,2157,733,449,1738,6971
1383560681,0,5498,0,0,4954,0,2157,733,449,1739,6972
1383560748,0,5501,0,0,4958,0,2157,733,449,1742,6976
1383560754,0,5501,0,0,4959,0,2157,733,449,1743,6976
1383560765,0,5502,0,0,4959,0,2157,733,449,1744,6977
1383560769,0,5502,0,0,4960,0,2157,733,449,1744,6977
1383560813,0,5498,0,0,4960,0,2157,733,449,1745,6977
1383560888,0,5501,0,0,4962,0,2157,733,449,1749,6980
1383560938,0,5504,0,0,4965,0,2157,733,449,1751,6983
1383560940,0,5504,0,0,4965,0,2157,733,449,1751,6983
1383560944,0,5504,0,0,4966,0,2157,733,449,1751,6984
1383560947,0,5505,0,0,4966,0,2157,733,449,1751,6984
1383560952,0,5505,0,0,4966,0,2157,733,449,1752,6984
1383560955,0,5505,0,0,4967,0,2157,733,449,1752,6984
1383560958,0,5505,0,0,4967,0,2157,733,449,1752,6985
1383560968,0,5505,0,0,4968,0,2157,733,449,1752,6986
1383560991,0,5506,0,0,4969,0,2157,733,449,1752,6988
1383560997,0,5507,0,0,4969,0,2157,733,449,1752,6988
1383561002,0,5507,0,0,4970,0,2157,733,449,1752,6989
1383561006,0,5507,0,0,4970,0,2157,733,449,1752,6989
1383561016,0,5508,0,0,4970,0,2157,733,449,1753,6990
1383561073,0,5510,0,0,4973,0,2157,733,449,1755,6994
1383561114,0,5511,0,0,4976,0,2157,733,449,1756,6997
1383561117,0,5511,0,0,4976,0,2157,733,449,1756,6997
1383561119,0,5511,0,0,4976,0,2157,733,449,1756,6997
1383561124,0,5511,0,0,4976,0,2157,733,449,1756,6997
1383561127,0,5511,0,0,4976,0,2157,733,449,1756,6997
1383561131,0,5511,0,0,4976,0,2157,733,449,1756,6998
1383561135,0,5511,0,0,4977,0,2157,733,449,1756,6998
1383561138,0,5511,0,0,4977,0,2157,733,449,1756,6998
1383561141,0,5511,0,0,4977,0,2157,733,449,1756,6998
1383561144,0,5511,0,0,4977,0,2157,733,449,1756,6999
1383561147,0,5512,0,0,4977,0,2157,733,449,1756,6999
1383561151,0,5512,0,0,4978,0,2157,733,449,1756,7000
1383561161,0,5513,0,0,4978,0,2157,733,449,1756,7000
1383561164,0,5513,0,0,4978,0,2157,733,449,1757,7001
1383561182,0,5514,0,0,4979,0,2157,733,449,1757,7003
1383561184,0,5514,0,0,4979,0,2157,733,449,1757,7003
1383561186,0,5514,0,0,4979,0,2157,733,449,1757,7003
1383561192,0,5514,0,0,4980,0,2157,733,449,1758,7003
1383561282,0,5519,0,0,4984,0,2157,733,449,1758,7005
1383561288,0,5519,0,0,4984,0,2157,733,449,1758,7005
1383561290,0,5519,0,0,4984,0,2157,733,449,1758,7005
1383561373,0,5520,0,0,4985,0,2157,733,449,1758,7009
1383561605,0,5523,0,0,4991,0,2157,733,449,1762,7013
1383561631,0,5523,0,0,4991,0,2157,733,449,1762,7014
1383561809,0,5529,0,0,4997,0,2157,733,449,1768,7019
1383562125,0,5533,0,0,5002,0,2157,733,449,1777,7031
1383562190,0,5535,0,0,5004,0,2157,733,449,1780,7033
1383562224,0,5535,0,0,5006,0,2157,733,449,1780,7034
1383562284,0,5535,0,0,5007,0,2157,733,449,1781,7037
1383562465,0,5536,0,0,5007,0,2157,733,449,1782,7044
1383562617,0,5541,0,0,5009,0,2157,733,449,1783,7052
1383562684,0,5543,0,0,5011,0,2157,733,449,1786,7054
1383562739,0,5544,0,0,5013,0,2157,733,449,1789,7057
1383562790,0,5548,0,0,5013,0,2157,733,449,1791,7057
1383562956,0,5554,0,0,5015,0,2157,733,449,1795,7059
1383563027,0,5555,0,0,5016,0,2157,733,449,1795,7060
1383563181,0,5558,0,0,5018,0,2157,733,449,1798,7064
1383563185,0,5558,0,0,5018,0,2157,733,449,1798,7064
1383563322,0,5562,0,0,5024,0,2157,733,449,1799,7069
1383563417,0,5568,0,0,5027,0,2157,733,449,1800,7070
1383563579,0,5573,0,0,5028,0,2157,733,449,1804,7071
1383563581,0,5573,0,0,5028,0,2157,733,449,1805,7071
1383563661,0,5578,0,0,5032,0,2157,733,449,1808,7074
1383563670,0,5579,0,0,5033,0,2157,733,449,1809,7074
1383563678,0,5579,0,0,5033,0,2157,733,449,1809,7074
1383563681,0,5579,0,0,5033,0,2157,733,449,1809,7074
1383563686,0,5580,0,0,5033,0,2157,733,449,1809,7074
1383563906,0,5592,0,0,5036,0,2157,733,449,1815,7080
1383564038,0,5593,0,0,5037,0,2157,733,449,1820,7083
1383564140,0,5593,0,0,5038,0,2157,733,449,1821,7088
1383564244,0,5597,0,0,5040,0,2157,733,449,1824,7091
1383564309,0,5601,0,0,5044,0,2157,733,449,1824,7095
1383564616,0,5612,0,0,5052,0,2157,733,449,1836,7110
1383564653,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564687,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564690,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564692,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564705,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564737,0,5612,0,0,5054,0,2157,733,449,1838,7112
1383564741,0,5612,0,0,5054,0,2157,733,449,1838,7112
